shipment_id,direction,origin_type,origin_id,dest_type,dest_id,status,dispatch_dt,eta_dt,depot_id,site_id
INB-00450,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-08-04,2025-08-16,,
INB-00450,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-08-02,2025-08-20,,
INB-00451,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-15,2025-07-04,,
INB-00451,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-01,2025-06-15,,
INB-00451,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-04,2025-06-24,,
INB-00452,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-07,2025-07-21,,
INB-00452,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-05-25,2025-06-07,,
INB-00452,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-11,2025-07-01,,
INB-00453,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-19,2025-06-27,,
INB-00453,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-06-09,2025-06-27,,
INB-00453,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-06-22,2025-07-11,,
INB-00454,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-18,2025-07-04,,
INB-00454,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-10,2025-07-26,,
INB-00454,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-06-27,2025-07-06,,
INB-00455,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-12,2025-07-29,,
INB-00455,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-11,2025-06-29,,
INB-00455,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-05-31,2025-06-17,,
INB-00456,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-12,2025-07-27,,
INB-00456,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-12,2025-07-21,,
INB-00456,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-06-15,2025-07-04,,
INB-00457,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-10,2025-07-28,,
INB-00457,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-09-09,2025-09-18,,
INB-00457,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-05,2025-08-23,,
INB-00458,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-08,2025-07-24,,
INB-00458,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-09-09,2025-09-29,,
INB-00458,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-15,2025-09-01,,
INB-00459,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-09,2025-08-17,,
INB-00459,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-09-02,2025-09-21,,
INB-00459,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-26,2025-08-06,,
INB-00460,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-06-07,2025-06-26,,
INB-00460,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-05-27,2025-06-06,,
INB-00460,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-30,2025-07-17,,
INB-00461,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-04,2025-07-21,,
INB-00461,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-06-25,2025-07-15,,
INB-00461,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-06-19,2025-07-08,,
INB-00462,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-03,2025-06-14,,
INB-00462,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-15,2025-06-26,,
INB-00462,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-15,2025-06-24,,
INB-00463,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-09,2025-07-25,,
INB-00463,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-25,2025-08-08,,
INB-00463,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-19,2025-07-03,,
INB-00464,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-20,2025-07-28,,
INB-00464,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-22,2025-07-09,,
INB-00464,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-22,2025-07-09,,
INB-00465,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-24,2025-08-12,,
INB-00465,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-11,2025-07-24,,
INB-00465,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-24,2025-07-08,,
INB-00466,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-09-11,2025-09-18,,
INB-00466,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-21,2025-08-30,,
INB-00466,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-19,2025-08-31,,
INB-00467,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-26,2025-09-09,,
INB-00467,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-30,2025-08-09,,
INB-00467,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-20,2025-09-08,,
INB-00468,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-10,2025-08-25,,
INB-00468,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-27,2025-08-15,,
INB-00468,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-09-10,2025-09-23,,
INB-00469,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-28,2025-07-05,,
INB-00469,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-04,2025-06-22,,
INB-00469,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-02,2025-06-17,,
INB-00470,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-02,2025-07-11,,
INB-00470,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-02,2025-06-09,,
INB-00470,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-06,2025-06-14,,
INB-00471,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-03,2025-06-18,,
INB-00471,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-06-18,2025-06-25,,
INB-00471,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-27,2025-07-04,,
INB-00472,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-09,2025-06-20,,
INB-00472,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-28,2025-07-18,,
INB-00472,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-05,2025-07-25,,
INB-00473,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-05-25,2025-06-02,,
INB-00473,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-15,2025-07-22,,
INB-00473,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-06-28,2025-07-05,,
INB-00474,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-30,2025-07-10,,
INB-00474,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-28,2025-07-15,,
INB-00474,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-13,2025-07-20,,
INB-00475,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-30,2025-09-11,,
INB-00475,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-09-03,2025-09-15,,
INB-00475,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-31,2025-08-18,,
INB-00476,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-17,2025-08-25,,
INB-00476,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-19,2025-08-28,,
INB-00476,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-28,2025-08-09,,
INB-00477,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-12,2025-08-26,,
INB-00477,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-09-03,2025-09-12,,
INB-00477,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-08-19,2025-09-05,,
INB-00478,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-11,2025-06-30,,
INB-00478,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-05,2025-06-12,,
INB-00478,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-04,2025-07-15,,
INB-00479,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-11,2025-06-22,,
INB-00479,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-22,2025-06-10,,
INB-00479,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-13,2025-07-01,,
INB-00480,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-27,2025-06-07,,
INB-00480,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-14,2025-06-22,,
INB-00480,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-06,2025-06-19,,
INB-00481,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-20,2025-06-28,,
INB-00481,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-21,2025-06-30,,
INB-00481,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-05,2025-07-14,,
INB-00482,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-22,2025-07-05,,
INB-00482,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-26,2025-07-05,,
INB-00482,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-19,2025-07-06,,
INB-00483,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-02,2025-06-18,,
INB-00483,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-12,2025-06-24,,
INB-00483,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-07-25,2025-08-11,,
INB-00484,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-08-28,2025-09-09,,
INB-00484,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-09-17,2025-10-03,,
INB-00484,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-16,2025-08-28,,
INB-00485,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-08-27,2025-09-15,,
INB-00485,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-17,2025-09-03,,
INB-00485,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-20,2025-09-07,,
INB-00486,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-22,2025-09-11,,
INB-00486,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-09-01,2025-09-17,,
INB-00486,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-30,2025-09-09,,
INB-00487,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-23,2025-07-09,,
INB-00487,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-30,2025-06-06,,
INB-00487,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-29,2025-06-12,,
INB-00488,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-07-05,2025-07-24,,
INB-00488,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-05-18,2025-06-03,,
INB-00488,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-28,2025-06-08,,
INB-00489,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-07,2025-07-15,,
INB-00489,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-20,2025-06-07,,
INB-00489,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-19,2025-05-27,,
INB-00490,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-24,2025-07-12,,
INB-00490,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-08,2025-06-18,,
INB-00490,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-04,2025-06-16,,
INB-00491,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-09,2025-06-17,,
INB-00491,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-06-23,2025-07-06,,
INB-00491,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-14,2025-06-23,,
INB-00492,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-23,2025-07-08,,
INB-00492,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-02,2025-07-09,,
INB-00492,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-12,2025-06-30,,
INB-00493,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-08-07,2025-08-26,,
INB-00493,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-07,2025-08-23,,
INB-00493,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-17,2025-09-04,,
INB-00494,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-08-10,2025-08-30,,
INB-00494,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-08,2025-08-28,,
INB-00494,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-14,2025-08-31,,
INB-00495,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-25,2025-09-02,,
INB-00495,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-09-10,2025-09-24,,
INB-00495,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-20,2025-08-08,,
INB-00496,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-06-25,2025-07-11,,
INB-00496,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-13,2025-06-22,,
INB-00496,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-19,2025-07-05,,
INB-00497,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-27,2025-07-11,,
INB-00497,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-07,2025-06-19,,
INB-00497,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-02,2025-06-16,,
INB-00498,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-30,2025-07-13,,
INB-00498,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-06-30,2025-07-09,,
INB-00498,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-06-02,2025-06-18,,
INB-00499,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-06-07,2025-06-15,,
INB-00499,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-14,2025-06-25,,
INB-00499,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-20,2025-07-02,,
INB-00500,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-24,2025-07-13,,
INB-00500,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-06-29,2025-07-17,,
INB-00500,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-06-22,2025-07-04,,
INB-00501,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-21,2025-07-10,,
INB-00501,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-10,2025-07-29,,
INB-00501,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-11,2025-06-25,,
INB-00502,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-07-26,2025-08-02,,
INB-00502,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-09-07,2025-09-19,,
INB-00502,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-13,2025-08-25,,
INB-00503,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-26,2025-08-07,,
INB-00503,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-09-03,2025-09-11,,
INB-00503,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-09-07,2025-09-19,,
INB-00504,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-07-29,2025-08-06,,
INB-00504,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-20,2025-09-08,,
INB-00504,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-06,2025-08-21,,
INB-00505,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-30,2025-07-09,,
INB-00505,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-17,2025-05-25,,
INB-00505,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-13,2025-06-24,,
INB-00506,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-14,2025-06-30,,
INB-00506,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-01,2025-06-13,,
INB-00506,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-25,2025-07-14,,
INB-00507,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-14,2025-07-01,,
INB-00507,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-05-31,2025-06-20,,
INB-00507,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-27,2025-06-09,,
INB-00508,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-13,2025-06-27,,
INB-00508,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-06-24,2025-07-05,,
INB-00508,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-30,2025-07-18,,
INB-00509,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-06-07,2025-06-26,,
INB-00509,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-06,2025-07-19,,
INB-00509,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-03,2025-07-12,,
INB-00510,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-29,2025-06-05,,
INB-00510,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-22,2025-07-01,,
INB-00510,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-11,2025-07-30,,
INB-00511,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-20,2025-09-09,,
INB-00511,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-08-18,2025-09-05,,
INB-00511,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-20,2025-09-08,,
INB-00512,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-19,2025-08-30,,
INB-00512,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-31,2025-08-09,,
INB-00512,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-12,2025-08-28,,
INB-00513,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-30,2025-09-09,,
INB-00513,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-08-07,2025-08-18,,
INB-00513,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-08-09,2025-08-24,,
INB-00514,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-10,2025-05-27,,
INB-00514,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-15,2025-06-27,,
INB-00514,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-06-10,2025-06-26,,
INB-00515,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-22,2025-06-04,,
INB-00515,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-17,2025-06-25,,
INB-00515,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-25,2025-06-04,,
INB-00516,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-05,2025-05-21,,
INB-00516,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-06-11,2025-06-30,,
INB-00516,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-04,2025-06-12,,
INB-00517,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-26,2025-07-05,,
INB-00517,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-21,2025-08-07,,
INB-00517,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-28,2025-07-15,,
INB-00518,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-05-31,2025-06-09,,
INB-00518,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-07-05,2025-07-18,,
INB-00518,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-12,2025-07-19,,
INB-00519,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-19,2025-07-03,,
INB-00519,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-20,2025-08-05,,
INB-00519,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-09,2025-07-27,,
INB-00520,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-14,2025-08-28,,
INB-00520,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-06,2025-08-15,,
INB-00520,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-12,2025-08-25,,
INB-00521,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-08-13,2025-08-27,,
INB-00521,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-11,2025-08-22,,
INB-00521,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-04,2025-08-12,,
INB-00522,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-08-28,2025-09-11,,
INB-00522,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-07-30,2025-08-13,,
INB-00522,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-08-19,2025-08-28,,
INB-00523,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-13,2025-07-01,,
INB-00523,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-23,2025-07-10,,
INB-00523,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,In Transit,2025-06-25,2025-07-03,,
INB-00524,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-16,2025-07-02,,
INB-00524,INBOUND,SUPPLIER,SPLR-D,DEPOT,DEPOT-TYO,Received,2025-06-13,2025-07-01,,
